,store_name,branch,area,tel,address,latitude,longitude,category,review_cnt,big_cate,mean_score,store,user,score,lifestyle,ratio
145,북카페 눈,,경기파주시,031-955-7620,경기도 파주시 문발동 532-2,37.707447,126.687216,북카페|빙수,4,카페,4,191856,360381,5,커피 한잔의 낭만파,0.805199981
146,밤부카페,,서울마포구,02-3144-0446,서울특별시 마포구 합정동 386-11,37.550573,126.910947,크로와상|카페,13,카페,3.846153846,169281,85837,4,커피 한잔의 낭만파,0.805100024
147,스타벅스,,제주제주시,064-783-3537,제주특별자치도 제주시 조천읍 함덕리 1004-27,33.5425,126.669,말차|카페,8,카페,4,243510,24964,5,커피 한잔의 낭만파,0.805100024
148,레어마카롱,,서울송파구,070-7717-6809,서울특별시 송파구 송파동 58-4,37.511353,127.108852,마카롱|말차,7,카페,3.571428571,121153,129333,4,커피 한잔의 낭만파,0.805000007
149,어니스트케이프,,울산울주군,052-239-3677,울산광역시 울주군 서생면 대송리 303,35.3616,129.356,카페|디저트,3,카페,4.333333333,271928,636781,4,커피 한잔의 낭만파,0.805000007
150,감꽃당,,서울중구,02-747-3999,서울특별시 종로구 익선동 166-17,37.573798,126.990102,디저트카페,4,카페,4,16602,686300,5,커피 한잔의 낭만파,0.805000007
151,Pres Coffee,,서울송파구,02-424-0426,서울특별시 송파구 송파동 42-6 4F,37.50956,127.109426,루프탑|카페,2,카페,4,10306,68203,4,커피 한잔의 낭만파,0.805000007
152,레이데이커피,,대구달서구,053-562-9990,대구광역시 달서구 장기동 511,35.846411,128.532708,커피|카페,3,카페,3.666666667,121182,367244,4,커피 한잔의 낭만파,0.8028
153,빌즈,,서울송파구,02-3213-4185,서울시 송파구 신천동 29 제2롯데월드 쇼핑몰 1층,37.513101,127.103432,팬케이크|브런치,11,카페,3.545454545,199259,21542,4,커피 한잔의 낭만파,0.801999986
154,공간이음,,경남진주시,055-795-2579,경상남도 진주시 사봉면 무촌리 461-1,35.181659,128.263695,한옥카페,2,카페,4.5,33244,281748,4,커피 한잔의 낭만파,0.801500022
155,리즌커피,,충남천안시동남구,010-3493-3208,충청남도 천안시 동남구 신방동 966,36.7785,127.133,카페,2,카페,5,125569,90570,5,커피 한잔의 낭만파,0.800700009
156,루프808,,서울강남구,02-3452-8088,서울특별시 강남구 역삼동 808,37.50435,127.025049,루프탑|브런치카페,1,카페,4,124246,807425,4,커피 한잔의 낭만파,0.799799979
157,라벨스하이디,,서울강서구,02-2668-4012,서울특별시 강서구 마곡동 772-8,37.5606,126.833,카페|커피,1,카페,5,118605,93563,5,커피 한잔의 낭만파,0.797200024
158,89Mansion,,서울강남구,070-4112-5667,서울특별시 강남구 신사동 523-30,37.521427,127.020814,레스토랑|카페,5,카페,4.6,4142,111179,5,커피 한잔의 낭만파,0.791499972
159,모모스커피,,부산해운대구,051-745-1427,부산광역시 해운대구 우동 1493,35.169702,129.128715,커피|카페,4,카페,4.25,149234,158378,4,커피 한잔의 낭만파,0.790899992
160,요새,,경기남양주시,031-576-3889,경기도 남양주시 와부읍 팔당리 785,37.55252,127.237138,브런치|카페,9,카페,3.111111111,303308,391794,4,커피 한잔의 낭만파,0.789799988
161,오늘의너에게,,경남통영시,031-202-0118,경상남도 통영시 광도면 죽림리 1570-22,34.885004,128.419801,스콘|카페,2,카페,4.5,289371,28600,4,커피 한잔의 낭만파,0.789200008
162,아디스브라운,,충남당진시,041-355-3400,충청남도 당진시 대덕동 633-3,36.87008,126.644205,핸드드립커피|카페,5,카페,4.6,259122,70668,4,커피 한잔의 낭만파,0.788800001
163,꼼므스튜디오,,대전서구,010-9484-8186,대전광역시 서구 관저동 1520,36.298156,127.336751,스튜|카페,1,카페,4,57305,283804,4,커피 한잔의 낭만파,0.783999979
164,슬로우가든,성북동점,서울성북구,02-762-7187,서울시 성북구 성북동 107-1,37.592968,126.996676,와플|카페,6,카페,3.833333333,245216,71632,4,커피 한잔의 낭만파,0.783399999
165,메리툴린카투,,경북포항시북구,,경상북도 포항시 북구 두호동 193-2,36.064746,129.384448,카페|루프탑,3,카페,4.333333333,142076,280081,4,커피 한잔의 낭만파,0.783399999
166,빌리엔젤,,서울중구,02-2160-8488,서울특별시 종로구 공평동 144,37.571978,126.982453,크레이프|디저트카페,1,카페,3,199224,91402,3,커피 한잔의 낭만파,0.783399999
167,꼬앙드파리,,서울송파구,02-2019-0216,서울 송파구 오금동 16-6,37.509422,127.128477,디저트카페|카페,4,카페,3.75,56706,26843,4,커피 한잔의 낭만파,0.783399999
168,디트로네,,서울송파구,02-422-5021,서울특별시 송파구 송파동 7-1,37.508947,127.104794,cafe|마카롱,10,카페,4.1,111961,137984,3,커피 한잔의 낭만파,0.783399999
169,CEO 커피,,인천미추홀구,032-887-0066,인천광역시 미추홀구 용현동 450-70 인천보훈병원 바로 옆 건물 5층,37.456093,126.651644,커피|카페,1,카페,5,7767,117432,5,커피 한잔의 낭만파,0.783299983
170,미드글라스커피,,충남아산시,010-3028-7435,충청남도 아산시 탕정면 명암리 932-5,36.797922,127.059229,디저트|카페,2,카페,4.5,156691,286561,4,커피 한잔의 낭만파,0.783299983
171,브디런,,전북전주시덕진구,070-8848-3694,전라북도 전주시 덕진구 금암동 1312-3,35.843445,127.127467,브런치카페,1,카페,3,194156,191568,3,커피 한잔의 낭만파,0.782999992
172,맥심플랜트,,서울용산구,070-4287-8557,서울특별시 용산구 한남동 683-140,37.536998,127.000982,커피|카페,3,카페,4.666666667,139884,26760,5,커피 한잔의 낭만파,0.782400012
173,Nujabes414,,부산금정구,010-5497-7923,부산광역시 금정구 장전동 414-14,35.230666,129.088556,카페|얼그레이,1,카페,4,9938,314217,4,커피 한잔의 낭만파,0.779200017
174,ㅤㅇㅞㅅ커피,,서울강남구,02-6081-5073,서울특별시 강남구 신사동 507-3 1층,37.519935,127.020054,카페,2,카페,4.5,314886,396276,4,커피 한잔의 낭만파,0.778400004
175,Jins110,,세종대평동,010-2971-1428,세종특별자치시 대평동 567-1,36.474805,127.276099,마카롱|카페,1,카페,3,8932,148970,3,커피 한잔의 낭만파,0.777100027
176,목수정,,대전중구,042-522-5512,대전광역시 중구 오류동 158-3 3층,36.322588,127.408618,커피|카페,3,카페,4,150427,190145,4,커피 한잔의 낭만파,0.774999976
177,가비터,,서울강남구,02-556-1979,서울특별시 강남구 역삼동 616-14,37.503517,127.027826,빙수|카페,4,카페,3,13537,391794,3,커피 한잔의 낭만파,0.774299979
178,별달밤,,서울중구,010-5094-2700,서울특별시 종로구 명륜1가 98-1,37.586048,126.996894,카페,2,카페,4,178222,177951,4,커피 한잔의 낭만파,0.773400009
179,안다즈커피,,서울광진구,,서울특별시 광진구 구의동 75-26,37.550274,127.089638,커피|카페,5,카페,4,264476,129333,4,커피 한잔의 낭만파,0.773299992
180,관계의이점,,서울성동구,010-2637-2987,서울시 성동구 응봉동 191-15,37.550119,127.032768,카페|케익,1,카페,3,34607,350771,3,커피 한잔의 낭만파,0.773299992
181,맨션5,,대구중구,053-421-1225,대구광역시 중구 종로2가 5,35.869344,128.592113,한옥카페|브런치카페,9,카페,3.777777778,140316,913037,3,커피 한잔의 낭만파,0.772199988
182,에프스토리,,서울양천구,02-2653-6963,서울특별시 양천구 목1동 406-291,37.52544,126.873131,디저트카페|카페,5,카페,4.2,277538,365596,4,커피 한잔의 낭만파,0.770900011
183,KAFE52,,광주북구,,광주광역시 북구 삼각동 753-31,35.195,126.9,카페,1,카페,4,9072,46833,4,커피 한잔의 낭만파,0.770099998
184,미오 카페,,서울중구,070-8146-3300,서울특별시 중구 을지로3가 302-9 지하1층,37.565408,126.991651,카페|팬케이크,1,카페,5,160457,288157,5,커피 한잔의 낭만파,0.769900024
185,녹사다리,,서울용산구,02-749-0279,서울특별시 용산구 이태원동 548,37.5348,126.988,카페|커피,2,카페,4,69318,391794,3,커피 한잔의 낭만파,0.764999986
186,런치재즈클럽,,서울용산구,02-749-7272,서울특별시 용산구 한남동 684-65,37.53587,127.001231,브런치카페|프렌치토스트,1,카페,5,120589,51021,5,커피 한잔의 낭만파,0.762499988
187,오리앙떼,,서울용산구,070-8098-5232,서울특별시 용산구 한남동 682-16,37.5373,127.003,cafe|라떼,1,카페,4,291455,220831,4,커피 한잔의 낭만파,0.762499988
188,개뿔,,서울중구,,서울특별시 종로구 이화동 9-70,37.577803,127.008181,루프탑|카페,4,카페,4,20629,53321,4,커피 한잔의 낭만파,0.762499988
189,돌카롱,사려니숲길점,제주제주시,064-783-5261,제주특별자치도 제주시 조천읍 교래리 732-2,33.425838,126.657005,마카롱|카페,5,카페,4,100987,632495,4,커피 한잔의 낭만파,0.762499988
190,스윗솔트,,서울강동구,02-3427-0999,서울특별시 강동구 명일동 222-3,37.545774,127.154204,베이커리|카페,3,카페,4.333333333,242927,227237,5,커피 한잔의 낭만파,0.762499988
191,바링고빈스,,경기화성시,031-223-3052,경기도 화성시 안녕동 186-95,37.2076,126.989,케냐|카페,1,카페,4,165603,70333,4,커피 한잔의 낭만파,0.762499988
192,구공커피,,강원강릉시,033-648-3993,강원도 강릉시 포남동 1120-11,37.76409,128.903279,커피|카페,2,카페,4,37473,19437,3,커피 한잔의 낭만파,0.762499988
193,삼양여관,,서울강북구,010-8980-1856,서울특별시 강북구 수유동 461-35,37.633666,127.015199,카페|디저트,2,카페,5,210791,64301,5,커피 한잔의 낭만파,0.762499988
194,비밀공간,,경북경주시,070-4823-3436,경상북도 경주시 황남동 241-9,35.8363,129.211,카페|커피,1,카페,3,196483,109916,3,커피 한잔의 낭만파,0.762499988
195,스타벅스,,서울금천구,02-758-8765,서울특별시 금천구 독산동 291-1,37.468941,126.895745,카페|라떼,4,카페,3.5,243560,179191,3,커피 한잔의 낭만파,0.762499988
196,미유커피,,대전서구,042-477-7766,대전광역시 서구 둔산2동 1367,36.354114,127.379977,메론빙수|카페,2,카페,2.5,160534,151946,4,커피 한잔의 낭만파,0.762499988
197,라즈베리,,충북충주시,010-2482-2254,충청북도 충주시 연수동 1485,36.982646,127.938621,라즈베리|베이커리,1,카페,4,119376,857494,4,커피 한잔의 낭만파,0.762499988
198,스타벅스,,경기남양주시,031-575-3328,경기도 남양주시 별내동 1097-1,37.6504,127.112,호두과자|디저트,1,카페,5,243508,49486,5,커피 한잔의 낭만파,0.762499988
199,스타벅스,,경기용인시처인구,031-322-3248,경기도 용인시 처인구 삼가동 197-7,37.240345,127.171081,카페|콜드브루,2,카페,5,243481,48104,5,커피 한잔의 낭만파,0.762499988
200,아필코,,광주남구,062-528-4222,광주광역시 남구 봉선동 1070-1,35.121719,126.917259,브런치카페|카페,4,카페,5,264049,320659,5,커피 한잔의 낭만파,0.762499988
201,설빙,,대전유성구,042-824-0350,대전광역시 유성구 봉명동 1016-7,36.352431,127.344519,인절미빙수|빙수,1,카페,5,221969,47542,5,커피 한잔의 낭만파,0.762499988
202,웨이브온커피,,부산기장군,,부산광역시 기장군 장안읍 월내리 553,35.322334,129.269772,루프탑|카페,13,카페,3.769230769,314437,470215,3,커피 한잔의 낭만파,0.762499988
203,마북173,,경기용인시기흥구,031-283-0402,"경기도 용인시 기흥구 마북동 173 JK프라자 101,102, 201, 202, 203호",37.303135,127.122129,카페|베이커리,2,카페,2.5,128538,290833,4,커피 한잔의 낭만파,0.762499988
204,도무스 카페,,서울용산구,02-6013-4634,서울특별시 용산구 원효로1가 12-20,37.5409,126.969,카페|스콘,1,카페,4,95454,46833,4,커피 한잔의 낭만파,0.762499988
205,도렐,육지2호점,서울용산구,02-6365-3675,서울특별시 용산구 한강로2가 181,37.529173,126.968418,카페|덕자,6,카페,3.666666667,95159,71205,4,커피 한잔의 낭만파,0.762499988
206,아티제,제주메종글래드점,제주제주시,064-710-8243,제주특별자치도 제주시 연동 263-15,33.484864,126.488556,카페|마카롱,2,카페,4.5,263956,247921,5,커피 한잔의 낭만파,0.762499988
207,아티제,수원인계점,경기수원시팔달구,031-225-2155,경기도 수원시 팔달구 인계동 1038-5,37.264654,127.032549,얼그레이|카페,1,카페,4,263951,169532,4,커피 한잔의 낭만파,0.762499988
208,사치바이로로,,경기부천시,070-7722-0567,경기도 부천시 옥길동 729-1,37.469027,126.821628,카페|브런치,2,카페,3.5,205181,284841,3,커피 한잔의 낭만파,0.762499988
209,북티크,서교점,서울마포구,02-6204-4772,서울특별시 마포구 서교동 459-13,37.555254,126.915817,북카페|프랑스,1,카페,4,191896,386997,4,커피 한잔의 낭만파,0.762499988
210,우에우에테낭고,,전북전주시덕진구,063-246-0173,전라북도 전주시 덕진구 우아동3가 747-65,35.84823,127.156356,카페|커피,1,카페,2,308753,170708,2,커피 한잔의 낭만파,0.762499988
211,CAFE B2,,인천서구,010-9766-2278,인천광역시 서구 청라동 145-11,37.536872,126.64286,카페|디저트,1,카페,5,7182,31285,5,커피 한잔의 낭만파,0.762499988
212,그린그라스,스무숲길점,강원춘천시,010-2769-4098,강원도 춘천시 석사동 935-1,37.849164,127.747874,커피|카페,1,카페,5,44852,109916,5,커피 한잔의 낭만파,0.762499988
213,블랑제리,,서울강동구,02-6439-6718,서울시 강동구 성내동 78-1,37.537056,127.123261,빵집|마카롱,9,카페,4,195336,372209,4,커피 한잔의 낭만파,0.762499988
214,수수가든카페,,서울송파구,02-3213-4443,서울특별시 송파구 신천동 29,37.513638,127.1043,플라워카페|카페,4,카페,4.25,235410,88316,3,커피 한잔의 낭만파,0.762499988
215,블루힙,,경기수원시팔달구,070-4122-7965,경기도 수원시 팔달구 인계동 1046-1,37.263039,127.032066,파니니|카페,1,카페,4,196133,218901,4,커피 한잔의 낭만파,0.762499988
216,서울루덴스,,서울용산구,02-795-4151,서울특별시 용산구 이태원동 5-12 b1,37.540443,126.99422,루프탑|카페,2,카페,4,218170,247421,5,커피 한잔의 낭만파,0.762499988
217,스타벅스,용산아이파크몰점,서울용산구,02-2012-2907,서울특별시 용산구 한강로3가 40-999 현대아이파크몰(용산역민자역사)6층,37.52977,126.964299,커피|카페,1,카페,3,244037,259207,3,커피 한잔의 낭만파,0.762499988
218,앤드히어,,서울중구,02-744-8464,서울특별시 종로구 동숭동 31-14,37.582239,127.004365,와플|카페,2,카페,3.5,267564,87153,4,커피 한잔의 낭만파,0.762499988
219,목련을부탁해,,전북전주시완산구,063-282-4004,전라북도 전주시 완산구 고사동 385-4,35.81986,127.142494,한옥카페|카페,3,카페,3.333333333,150333,151946,4,커피 한잔의 낭만파,0.762499988
220,겟썸커피,,서울강남구,070-4223-3619,서울특별시 강남구 신사동 551-32,37.522442,127.024457,스콘|카페,10,카페,4.5,22993,48793,4,커피 한잔의 낭만파,0.762499988
221,마호가니,,인천남동구,032-425-8848,인천광역시 남동구 구월동 1456,37.446234,126.701015,콜드브루|카페,10,카페,3.4,131370,85645,3,커피 한잔의 낭만파,0.762499988
222,앵커커피,,강원속초시,033-632-0760,강원도 속초시 영랑동 148-30,38.21876,128.59323,커피|카페,6,카페,3.166666667,267866,849129,2,커피 한잔의 낭만파,0.762499988
223,아덴,,경북경주시,054-774-2016,경상북도 경주시 신평동 719-143,35.843137,129.283625,한옥카페|카페,9,카페,4,259059,65081,4,커피 한잔의 낭만파,0.762499988
224,알베르,,서울강남구,02-566-6181,서울특별시 강남구 역삼동 618-11,37.50307,127.028079,티라미수|카페,31,카페,3.677419355,266128,87516,5,커피 한잔의 낭만파,0.762499988
225,아느칸커피,,인천부평구,032-512-4969,인천광역시 부평구 부평동 212-37,37.494735,126.723234,비엔나커피|카페,1,카페,4,258960,117432,4,커피 한잔의 낭만파,0.762499988
